Start Time (UTC), Stop Time (UTC)
2022-06-12T03:49:57.123872 UTC, 2022-06-12T04:11:47.123872 UTC
2022-06-12T05:26:14.123872 UTC, 2022-06-12T05:48:03.123872 UTC
2022-06-12T07:02:29.375168 UTC, 2022-06-12T07:24:19.375168 UTC
2022-06-12T08:38:45.375168 UTC, 2022-06-12T09:00:36.375168 UTC
2022-06-12T10:15:02.375168 UTC, 2022-06-12T10:36:52.375168 UTC
2022-06-12T11:51:18.375168 UTC, 2022-06-12T12:13:09.375168 UTC
2022-06-12T13:27:35.375168 UTC, 2022-06-12T13:49:25.375168 UTC
2022-06-12T15:03:51.982272 UTC, 2022-06-12T15:25:42.982272 UTC
2022-06-12T16:40:07.982272 UTC, 2022-06-12T17:01:58.982272 UTC
2022-06-12T18:16:23.982272 UTC, 2022-06-12T18:38:15.982272 UTC
2022-06-12T19:52:39.982272 UTC, 2022-06-12T20:14:31.982272 UTC
2022-06-12T21:28:56.982272 UTC, 2022-06-12T21:50:48.982272 UTC
2022-06-12T23:05:12.982272 UTC, 2022-06-12T23:27:04.982272 UTC
2022-06-13T00:41:29.905440 UTC, 2022-06-13T01:03:21.905440 UTC
2022-06-13T02:17:45.905440 UTC, 2022-06-13T02:39:38.905440 UTC
2022-06-13T03:54:01.905440 UTC, 2022-06-13T04:15:54.905440 UTC
2022-06-13T05:30:17.905440 UTC, 2022-06-13T05:52:11.905440 UTC
2022-06-13T07:06:34.161920 UTC, 2022-06-13T07:28:28.161920 UTC
2022-06-13T08:42:50.161920 UTC, 2022-06-13T09:04:44.161920 UTC
2022-06-13T10:19:07.161920 UTC, 2022-06-13T10:41:00.161920 UTC
2022-06-13T11:55:23.161920 UTC, 2022-06-13T12:17:17.161920 UTC
2022-06-13T13:31:39.161920 UTC, 2022-06-13T13:53:34.161920 UTC
2022-06-13T15:07:55.659296 UTC, 2022-06-13T15:29:50.659296 UTC
2022-06-13T16:44:12.659296 UTC, 2022-06-13T17:06:07.659296 UTC
2022-06-13T18:20:28.659296 UTC, 2022-06-13T18:42:23.659296 UTC
2022-06-13T19:56:44.659296 UTC, 2022-06-13T20:18:39.659296 UTC
2022-06-13T21:33:01.659296 UTC, 2022-06-13T21:54:56.659296 UTC
2022-06-13T23:09:17.141120 UTC, 2022-06-13T23:31:13.141120 UTC
2022-06-14T00:45:34.141120 UTC, 2022-06-14T01:07:30.141120 UTC
2022-06-14T02:21:50.141120 UTC, 2022-06-14T02:43:46.141120 UTC
2022-06-14T03:58:06.141120 UTC, 2022-06-14T04:20:03.141120 UTC
2022-06-14T05:34:23.141120 UTC, 2022-06-14T05:56:19.141120 UTC
2022-06-14T07:10:38.579744 UTC, 2022-06-14T07:32:35.579744 UTC
2022-06-14T08:46:54.579744 UTC, 2022-06-14T09:08:51.579744 UTC
2022-06-14T10:23:10.579744 UTC, 2022-06-14T10:45:07.579744 UTC
2022-06-14T11:59:27.579744 UTC, 2022-06-14T12:21:24.579744 UTC
2022-06-14T13:35:43.579744 UTC, 2022-06-14T13:57:41.579744 UTC
2022-06-14T15:12:00.027008 UTC, 2022-06-14T15:33:58.027008 UTC
2022-06-14T16:48:16.027008 UTC, 2022-06-14T17:10:15.027008 UTC
2022-06-14T18:24:33.027008 UTC, 2022-06-14T18:46:31.027008 UTC
2022-06-14T20:00:49.027008 UTC, 2022-06-14T20:22:47.027008 UTC
2022-06-14T21:37:05.027008 UTC, 2022-06-14T21:59:04.027008 UTC
2022-06-14T23:13:21.377504 UTC, 2022-06-14T23:35:20.377504 UTC
2022-06-15T00:49:38.377504 UTC, 2022-06-15T01:11:37.377504 UTC
2022-06-15T02:25:54.377504 UTC, 2022-06-15T02:47:53.377504 UTC
2022-06-15T04:02:10.377504 UTC, 2022-06-15T04:24:10.377504 UTC
2022-06-15T05:38:26.377504 UTC, 2022-06-15T06:00:26.377504 UTC
2022-06-15T07:14:42.750464 UTC, 2022-06-15T07:36:42.750464 UTC
2022-06-15T08:50:58.750464 UTC, 2022-06-15T09:12:58.750464 UTC
2022-06-15T10:27:14.750464 UTC, 2022-06-15T10:49:14.750464 UTC
2022-06-15T12:03:31.750464 UTC, 2022-06-15T12:25:31.750464 UTC
2022-06-15T13:39:47.750464 UTC, 2022-06-15T14:01:47.750464 UTC
2022-06-15T15:16:04.092320 UTC, 2022-06-15T15:38:05.092320 UTC
2022-06-15T16:52:20.092320 UTC, 2022-06-15T17:14:21.092320 UTC
2022-06-15T18:28:37.092320 UTC, 2022-06-15T18:50:38.092320 UTC
2022-06-15T20:04:53.092320 UTC, 2022-06-15T20:26:54.092320 UTC
2022-06-15T21:41:09.092320 UTC, 2022-06-15T22:03:11.092320 UTC
2022-06-15T23:17:25.361600 UTC, 2022-06-15T23:39:27.361600 UTC
2022-06-16T00:53:42.361600 UTC, 2022-06-16T01:15:43.361600 UTC
2022-06-16T02:29:57.881408 UTC, 2022-06-16T02:51:59.881408 UTC
2022-06-16T04:06:13.881408 UTC, 2022-06-16T04:28:16.881408 UTC
2022-06-16T05:42:30.881408 UTC, 2022-06-16T06:04:32.881408 UTC
2022-06-16T07:18:46.881408 UTC, 2022-06-16T07:40:48.881408 UTC
2022-06-16T08:55:02.881408 UTC, 2022-06-16T09:17:05.881408 UTC
2022-06-16T10:31:18.881408 UTC, 2022-06-16T10:53:21.881408 UTC
2022-06-16T12:07:35.881408 UTC, 2022-06-16T12:29:38.881408 UTC
2022-06-16T13:43:51.881408 UTC, 2022-06-16T14:05:54.881408 UTC
2022-06-16T15:20:07.881408 UTC, 2022-06-16T15:42:11.881408 UTC
2022-06-16T16:56:23.881408 UTC, 2022-06-16T17:18:27.881408 UTC
2022-06-16T18:32:40.881408 UTC, 2022-06-16T18:54:43.881408 UTC
2022-06-16T20:08:56.881408 UTC, 2022-06-16T20:31:00.881408 UTC
2022-06-16T21:45:12.881408 UTC, 2022-06-16T22:07:16.881408 UTC
2022-06-16T23:21:29.881408 UTC, 2022-06-16T23:43:33.881408 UTC
2022-06-17T00:57:45.881408 UTC, 2022-06-17T01:19:49.881408 UTC
2022-06-17T02:34:02.881408 UTC, 2022-06-17T02:56:06.881408 UTC
2022-06-17T04:10:18.881408 UTC, 2022-06-17T04:32:22.881408 UTC
2022-06-17T05:46:34.881408 UTC, 2022-06-17T06:08:39.881408 UTC
2022-06-17T07:22:50.881408 UTC, 2022-06-17T07:44:55.881408 UTC
2022-06-17T08:59:06.881408 UTC, 2022-06-17T09:21:11.881408 UTC
2022-06-17T10:35:23.881408 UTC, 2022-06-17T10:57:28.881408 UTC
2022-06-17T12:11:39.881408 UTC, 2022-06-17T12:33:44.881408 UTC
2022-06-17T13:47:55.881408 UTC, 2022-06-17T14:10:01.881408 UTC
2022-06-17T15:24:12.881408 UTC, 2022-06-17T15:46:17.881408 UTC
2022-06-17T17:00:28.881408 UTC, 2022-06-17T17:22:34.881408 UTC
2022-06-17T18:36:44.881408 UTC, 2022-06-17T18:58:50.881408 UTC
2022-06-17T20:13:00.881408 UTC, 2022-06-17T20:35:06.881408 UTC
2022-06-17T21:49:17.881408 UTC, 2022-06-17T22:11:23.881408 UTC
2022-06-17T23:25:33.881408 UTC, 2022-06-17T23:47:39.881408 UTC
2022-06-18T01:01:50.881408 UTC, 2022-06-18T01:23:56.881408 UTC
2022-06-18T02:38:06.881408 UTC, 2022-06-18T03:00:12.881408 UTC
2022-06-18T04:14:22.881408 UTC, 2022-06-18T04:36:29.881408 UTC
2022-06-18T05:50:38.881408 UTC, 2022-06-18T06:12:45.881408 UTC
2022-06-18T07:26:54.881408 UTC, 2022-06-18T07:49:01.881408 UTC
2022-06-18T09:03:11.881408 UTC, 2022-06-18T09:25:18.881408 UTC
2022-06-18T10:39:27.881408 UTC, 2022-06-18T11:01:34.881408 UTC
2022-06-18T12:15:43.881408 UTC, 2022-06-18T12:37:50.881408 UTC
2022-06-18T13:52:00.881408 UTC, 2022-06-18T14:14:07.881408 UTC
2022-06-18T15:28:16.881408 UTC, 2022-06-18T15:50:23.881408 UTC
2022-06-18T17:04:32.881408 UTC, 2022-06-18T17:26:40.881408 UTC
2022-06-18T18:40:48.881408 UTC, 2022-06-18T19:02:56.881408 UTC
2022-06-18T20:17:04.881408 UTC, 2022-06-18T20:39:12.881408 UTC
2022-06-18T21:53:21.881408 UTC, 2022-06-18T22:15:29.881408 UTC
2022-06-18T23:29:37.881408 UTC, 2022-06-18T23:51:45.881408 UTC
2022-06-19T01:05:54.881408 UTC, 2022-06-19T01:28:02.881408 UTC
2022-06-19T02:42:10.881408 UTC, 2022-06-19T03:04:18.881408 UTC
2022-06-19T04:18:26.881408 UTC, 2022-06-19T04:40:35.881408 UTC
2022-06-19T05:54:42.881408 UTC, 2022-06-19T06:16:51.881408 UTC
2022-06-19T07:30:59.881408 UTC, 2022-06-19T07:53:07.881408 UTC
2022-06-19T09:07:15.881408 UTC, 2022-06-19T09:29:23.881408 UTC
2022-06-19T10:43:31.881408 UTC, 2022-06-19T11:05:40.881408 UTC
2022-06-19T12:19:48.881408 UTC, 2022-06-19T12:41:56.881408 UTC
2022-06-19T13:56:04.881408 UTC, 2022-06-19T14:18:13.881408 UTC
2022-06-19T15:32:18.043584 UTC, 2022-06-19T15:54:27.043584 UTC
2022-06-19T17:08:34.043584 UTC, 2022-06-19T17:30:43.043584 UTC
2022-06-19T18:44:50.043584 UTC, 2022-06-19T19:06:59.043584 UTC
2022-06-19T20:21:06.043584 UTC, 2022-06-19T20:43:15.043584 UTC
2022-06-19T21:57:22.043584 UTC, 2022-06-19T22:19:32.043584 UTC
2022-06-19T23:33:38.824704 UTC, 2022-06-19T23:55:47.824704 UTC
2022-06-20T01:09:54.824704 UTC, 2022-06-20T01:32:03.824704 UTC
2022-06-20T02:46:10.824704 UTC, 2022-06-20T03:08:20.824704 UTC
2022-06-20T04:22:26.824704 UTC, 2022-06-20T04:44:36.824704 UTC
2022-06-20T05:58:43.824704 UTC, 2022-06-20T06:20:52.824704 UTC
2022-06-20T07:34:58.824704 UTC, 2022-06-20T07:57:08.824704 UTC
2022-06-20T09:11:15.824704 UTC, 2022-06-20T09:33:24.824704 UTC
2022-06-20T10:47:31.824704 UTC, 2022-06-20T11:09:41.824704 UTC
2022-06-20T12:23:47.824704 UTC, 2022-06-20T12:45:57.824704 UTC
2022-06-20T14:00:04.246272 UTC, 2022-06-20T14:22:14.246272 UTC
2022-06-20T15:36:21.246272 UTC, 2022-06-20T15:58:30.246272 UTC
2022-06-20T17:12:37.246272 UTC, 2022-06-20T17:34:47.246272 UTC
2022-06-20T18:48:53.246272 UTC, 2022-06-20T19:11:03.246272 UTC
2022-06-20T20:25:09.246272 UTC, 2022-06-20T20:47:19.246272 UTC
2022-06-20T22:01:25.246272 UTC, 2022-06-20T22:23:36.246272 UTC
2022-06-20T23:37:41.106720 UTC, 2022-06-20T23:59:52.106720 UTC
2022-06-21T01:13:58.106720 UTC, 2022-06-21T01:36:08.106720 UTC
2022-06-21T02:50:14.106720 UTC, 2022-06-21T03:12:24.106720 UTC
2022-06-21T04:26:30.106720 UTC, 2022-06-21T04:48:40.106720 UTC
2022-06-21T06:02:46.106720 UTC, 2022-06-21T06:24:57.106720 UTC
2022-06-21T07:39:02.106720 UTC, 2022-06-21T08:01:13.106720 UTC
2022-06-21T09:15:18.106720 UTC, 2022-06-21T09:37:29.106720 UTC
2022-06-21T10:51:34.106720 UTC, 2022-06-21T11:13:45.106720 UTC
2022-06-21T12:27:50.106720 UTC, 2022-06-21T12:50:01.106720 UTC
2022-06-21T14:04:07.284640 UTC, 2022-06-21T14:26:17.284640 UTC
2022-06-21T15:40:23.284640 UTC, 2022-06-21T16:02:34.284640 UTC
2022-06-21T17:16:39.284640 UTC, 2022-06-21T17:38:50.284640 UTC
2022-06-21T18:52:55.284640 UTC, 2022-06-21T19:15:06.284640 UTC
2022-06-21T20:29:11.284640 UTC, 2022-06-21T20:51:22.284640 UTC
2022-06-21T22:05:28.284640 UTC, 2022-06-21T22:27:39.284640 UTC
2022-06-21T23:41:44.024992 UTC, 2022-06-22T00:03:55.024992 UTC
2022-06-22T01:18:00.024992 UTC, 2022-06-22T01:40:11.024992 UTC
2022-06-22T02:54:16.024992 UTC, 2022-06-22T03:16:27.024992 UTC
2022-06-22T04:30:32.024992 UTC, 2022-06-22T04:52:44.024992 UTC
2022-06-22T06:06:48.024992 UTC, 2022-06-22T06:29:00.024992 UTC
2022-06-22T07:43:04.024992 UTC, 2022-06-22T08:05:16.024992 UTC
2022-06-22T09:19:20.024992 UTC, 2022-06-22T09:41:32.024992 UTC
2022-06-22T10:55:36.024992 UTC, 2022-06-22T11:17:48.024992 UTC
2022-06-22T12:31:53.024992 UTC, 2022-06-22T12:54:04.024992 UTC
2022-06-22T14:08:08.967904 UTC, 2022-06-22T14:30:19.967904 UTC
2022-06-22T15:44:24.967904 UTC, 2022-06-22T16:06:36.967904 UTC
2022-06-22T17:20:41.967904 UTC, 2022-06-22T17:42:52.967904 UTC
2022-06-22T18:56:57.967904 UTC, 2022-06-22T19:19:08.967904 UTC
2022-06-22T20:33:13.967904 UTC, 2022-06-22T20:55:24.967904 UTC
2022-06-22T22:09:29.967904 UTC, 2022-06-22T22:31:40.967904 UTC
2022-06-22T23:45:45.551008 UTC, 2022-06-23T00:07:57.551008 UTC
2022-06-23T01:22:02.551008 UTC, 2022-06-23T01:44:13.551008 UTC
2022-06-23T02:58:18.551008 UTC, 2022-06-23T03:20:29.551008 UTC
2022-06-23T04:34:34.551008 UTC, 2022-06-23T04:56:45.551008 UTC
2022-06-23T06:10:49.905472 UTC, 2022-06-23T06:33:01.905472 UTC
2022-06-23T07:47:05.905472 UTC, 2022-06-23T08:09:17.905472 UTC
2022-06-23T09:23:21.905472 UTC, 2022-06-23T09:45:33.905472 UTC
2022-06-23T10:59:38.905472 UTC, 2022-06-23T11:21:49.905472 UTC
2022-06-23T12:35:54.905472 UTC, 2022-06-23T12:58:05.905472 UTC
2022-06-23T14:12:11.302976 UTC, 2022-06-23T14:34:22.302976 UTC
2022-06-23T15:48:27.302976 UTC, 2022-06-23T16:10:38.302976 UTC
2022-06-23T17:24:43.302976 UTC, 2022-06-23T17:46:55.302976 UTC
2022-06-23T19:00:59.302976 UTC, 2022-06-23T19:23:11.302976 UTC
2022-06-23T20:37:15.302976 UTC, 2022-06-23T20:59:27.302976 UTC
2022-06-23T22:13:32.302976 UTC, 2022-06-23T22:35:43.302976 UTC
2022-06-23T23:49:47.759072 UTC, 2022-06-24T00:11:58.759072 UTC
2022-06-24T01:26:03.759072 UTC, 2022-06-24T01:48:15.759072 UTC
2022-06-24T03:02:19.759072 UTC, 2022-06-24T03:24:31.759072 UTC
2022-06-24T04:38:35.759072 UTC, 2022-06-24T05:00:47.759072 UTC
2022-06-24T06:14:51.759072 UTC, 2022-06-24T06:37:03.759072 UTC
2022-06-24T07:51:07.759072 UTC, 2022-06-24T08:13:19.759072 UTC
2022-06-24T09:27:23.759072 UTC, 2022-06-24T09:49:35.759072 UTC
2022-06-24T11:03:39.759072 UTC, 2022-06-24T11:25:51.759072 UTC
2022-06-24T12:39:56.759072 UTC, 2022-06-24T13:02:07.759072 UTC
2022-06-24T14:16:13.312320 UTC, 2022-06-24T14:38:24.312320 UTC
2022-06-24T15:52:29.312320 UTC, 2022-06-24T16:14:40.312320 UTC
2022-06-24T17:28:45.312320 UTC, 2022-06-24T17:50:56.312320 UTC
2022-06-24T19:05:01.312320 UTC, 2022-06-24T19:27:12.312320 UTC
2022-06-24T20:41:17.312320 UTC, 2022-06-24T21:03:28.312320 UTC
2022-06-24T22:17:33.312320 UTC, 2022-06-24T22:39:44.312320 UTC
2022-06-24T23:53:49.636224 UTC, 2022-06-25T00:16:00.636224 UTC
2022-06-25T01:30:05.636224 UTC, 2022-06-25T01:52:16.636224 UTC
2022-06-25T03:06:21.636224 UTC, 2022-06-25T03:28:32.636224 UTC
2022-06-25T04:42:37.636224 UTC, 2022-06-25T05:04:48.636224 UTC
2022-06-25T06:18:53.636224 UTC, 2022-06-25T06:41:04.636224 UTC
2022-06-25T07:55:09.636224 UTC, 2022-06-25T08:17:20.636224 UTC
2022-06-25T09:31:25.636224 UTC, 2022-06-25T09:53:36.636224 UTC
2022-06-25T11:07:41.636224 UTC, 2022-06-25T11:29:52.636224 UTC
2022-06-25T12:43:57.636224 UTC, 2022-06-25T13:06:08.636224 UTC
2022-06-25T14:20:14.025312 UTC, 2022-06-25T14:42:25.025312 UTC
2022-06-25T15:56:31.025312 UTC, 2022-06-25T16:18:41.025312 UTC
2022-06-25T17:32:47.025312 UTC, 2022-06-25T17:54:57.025312 UTC
2022-06-25T19:09:03.025312 UTC, 2022-06-25T19:31:13.025312 UTC
2022-06-25T20:45:19.025312 UTC, 2022-06-25T21:07:29.025312 UTC
2022-06-25T22:21:35.025312 UTC, 2022-06-25T22:43:46.025312 UTC
2022-06-25T23:57:51.251584 UTC, 2022-06-26T00:20:01.251584 UTC
2022-06-26T01:34:07.251584 UTC, 2022-06-26T01:56:17.251584 UTC
2022-06-26T03:10:23.251584 UTC, 2022-06-26T03:32:33.251584 UTC
2022-06-26T04:46:39.251584 UTC, 2022-06-26T05:08:49.251584 UTC
2022-06-26T06:22:55.251584 UTC, 2022-06-26T06:45:05.251584 UTC
2022-06-26T07:59:11.251584 UTC, 2022-06-26T08:21:21.251584 UTC
2022-06-26T09:35:27.251584 UTC, 2022-06-26T09:57:37.251584 UTC
2022-06-26T11:11:43.251584 UTC, 2022-06-26T11:33:53.251584 UTC
2022-06-26T12:47:59.251584 UTC, 2022-06-26T13:10:09.251584 UTC
2022-06-26T14:24:15.492928 UTC, 2022-06-26T14:46:25.492928 UTC
2022-06-26T16:00:31.492928 UTC, 2022-06-26T16:22:41.492928 UTC
2022-06-26T17:36:48.492928 UTC, 2022-06-26T17:58:57.492928 UTC
2022-06-26T19:13:04.492928 UTC, 2022-06-26T19:35:13.492928 UTC
2022-06-26T20:49:20.492928 UTC, 2022-06-26T21:11:29.492928 UTC
2022-06-26T22:25:36.492928 UTC, 2022-06-26T22:47:45.492928 UTC
2022-06-27T00:01:52.644896 UTC, 2022-06-27T00:24:01.644896 UTC
2022-06-27T01:38:08.644896 UTC, 2022-06-27T02:00:17.644896 UTC
2022-06-27T03:14:24.644896 UTC, 2022-06-27T03:36:33.644896 UTC
2022-06-27T04:50:40.644896 UTC, 2022-06-27T05:12:49.644896 UTC
2022-06-27T06:26:56.644896 UTC, 2022-06-27T06:49:05.644896 UTC
2022-06-27T08:03:12.644896 UTC, 2022-06-27T08:25:21.644896 UTC
2022-06-27T09:39:28.644896 UTC, 2022-06-27T10:01:37.644896 UTC
2022-06-27T11:15:44.644896 UTC, 2022-06-27T11:37:53.644896 UTC
2022-06-27T12:52:00.644896 UTC, 2022-06-27T13:14:09.644896 UTC
2022-06-27T14:28:16.782560 UTC, 2022-06-27T14:50:25.782560 UTC
2022-06-27T16:04:32.782560 UTC, 2022-06-27T16:26:41.782560 UTC
2022-06-27T17:40:49.782560 UTC, 2022-06-27T18:02:57.782560 UTC
2022-06-27T19:17:05.782560 UTC, 2022-06-27T19:39:13.782560 UTC
2022-06-27T20:53:21.782560 UTC, 2022-06-27T21:15:29.782560 UTC
2022-06-27T22:29:37.782560 UTC, 2022-06-27T22:51:45.782560 UTC
2022-06-28T00:05:53.893056 UTC, 2022-06-28T00:28:01.893056 UTC
2022-06-28T01:42:09.893056 UTC, 2022-06-28T02:04:17.893056 UTC
2022-06-28T03:18:25.893056 UTC, 2022-06-28T03:40:33.893056 UTC
2022-06-28T04:54:41.893056 UTC, 2022-06-28T05:16:49.893056 UTC
2022-06-28T06:30:57.893056 UTC, 2022-06-28T06:53:05.893056 UTC
2022-06-28T08:07:13.893056 UTC, 2022-06-28T08:29:20.893056 UTC
2022-06-28T09:43:29.893056 UTC, 2022-06-28T10:05:36.893056 UTC
2022-06-28T11:19:45.893056 UTC, 2022-06-28T11:41:52.893056 UTC
2022-06-28T12:56:01.893056 UTC, 2022-06-28T13:18:08.893056 UTC
2022-06-28T14:32:18.920128 UTC, 2022-06-28T14:54:24.920128 UTC
2022-06-28T16:08:34.920128 UTC, 2022-06-28T16:30:41.920128 UTC
2022-06-28T17:44:50.920128 UTC, 2022-06-28T18:06:56.920128 UTC
2022-06-28T19:21:06.920128 UTC, 2022-06-28T19:43:12.920128 UTC
2022-06-28T20:57:22.920128 UTC, 2022-06-28T21:19:28.920128 UTC
2022-06-28T22:33:38.920128 UTC, 2022-06-28T22:55:44.920128 UTC
2022-06-29T00:09:55.010752 UTC, 2022-06-29T00:32:01.010752 UTC
2022-06-29T01:46:11.010752 UTC, 2022-06-29T02:08:17.010752 UTC
2022-06-29T03:22:27.010752 UTC, 2022-06-29T03:44:33.010752 UTC
2022-06-29T04:58:43.010752 UTC, 2022-06-29T05:20:49.010752 UTC
2022-06-29T06:34:59.010752 UTC, 2022-06-29T06:57:05.010752 UTC
2022-06-29T08:11:15.010752 UTC, 2022-06-29T08:33:21.010752 UTC
2022-06-29T09:47:31.010752 UTC, 2022-06-29T10:09:36.010752 UTC
2022-06-29T11:23:47.010752 UTC, 2022-06-29T11:45:52.010752 UTC
2022-06-29T13:00:03.010752 UTC, 2022-06-29T13:22:08.010752 UTC
2022-06-29T14:36:20.014496 UTC, 2022-06-29T14:58:25.014496 UTC
2022-06-29T16:12:36.014496 UTC, 2022-06-29T16:34:41.014496 UTC
2022-06-29T17:48:52.014496 UTC, 2022-06-29T18:10:57.014496 UTC
2022-06-29T19:25:08.014496 UTC, 2022-06-29T19:47:12.014496 UTC
2022-06-29T21:01:24.014496 UTC, 2022-06-29T21:23:28.014496 UTC
2022-06-29T22:37:40.014496 UTC, 2022-06-29T22:59:44.014496 UTC
2022-06-30T00:13:56.105984 UTC, 2022-06-30T00:36:00.105984 UTC
2022-06-30T01:50:12.105984 UTC, 2022-06-30T02:12:16.105984 UTC
2022-06-30T03:26:28.105984 UTC, 2022-06-30T03:48:32.105984 UTC
2022-06-30T05:02:44.105984 UTC, 2022-06-30T05:24:48.105984 UTC
2022-06-30T06:39:00.105984 UTC, 2022-06-30T07:01:04.105984 UTC
2022-06-30T08:15:16.105984 UTC, 2022-06-30T08:37:20.105984 UTC
2022-06-30T09:51:32.105984 UTC, 2022-06-30T10:13:35.105984 UTC
2022-06-30T11:27:48.105984 UTC, 2022-06-30T11:49:51.105984 UTC
2022-06-30T13:04:04.105984 UTC, 2022-06-30T13:26:07.105984 UTC
2022-06-30T14:40:21.109728 UTC, 2022-06-30T15:02:24.109728 UTC
2022-06-30T16:16:37.109728 UTC, 2022-06-30T16:38:40.109728 UTC
2022-06-30T17:52:53.109728 UTC, 2022-06-30T18:14:56.109728 UTC
2022-06-30T19:29:09.109728 UTC, 2022-06-30T19:51:11.109728 UTC
2022-06-30T21:05:25.109728 UTC, 2022-06-30T21:27:27.109728 UTC
2022-06-30T22:41:42.109728 UTC, 2022-06-30T23:03:43.109728 UTC
2022-07-01T00:17:58.173568 UTC, 2022-07-01T00:39:59.173568 UTC
2022-07-01T01:54:14.173568 UTC, 2022-07-01T02:16:15.173568 UTC
2022-07-01T03:30:30.173568 UTC, 2022-07-01T03:52:31.173568 UTC
2022-07-01T05:06:46.173568 UTC, 2022-07-01T05:28:47.173568 UTC
2022-07-01T06:43:02.173568 UTC, 2022-07-01T07:05:03.173568 UTC
2022-07-01T08:19:18.173568 UTC, 2022-07-01T08:41:18.173568 UTC
2022-07-01T09:55:34.173568 UTC, 2022-07-01T10:17:34.173568 UTC
2022-07-01T11:31:50.173568 UTC, 2022-07-01T11:53:50.173568 UTC
2022-07-01T13:08:06.173568 UTC, 2022-07-01T13:30:06.173568 UTC
2022-07-01T14:44:23.229152 UTC, 2022-07-01T15:06:22.229152 UTC
2022-07-01T16:20:39.229152 UTC, 2022-07-01T16:42:38.229152 UTC
2022-07-01T17:56:55.229152 UTC, 2022-07-01T18:18:54.229152 UTC
2022-07-01T19:33:11.229152 UTC, 2022-07-01T19:55:10.229152 UTC
2022-07-01T21:09:27.229152 UTC, 2022-07-01T21:31:26.229152 UTC
2022-07-01T22:45:43.229152 UTC, 2022-07-01T23:07:42.229152 UTC
2022-07-02T00:21:59.292992 UTC, 2022-07-02T00:43:58.292992 UTC
2022-07-02T01:58:15.292992 UTC, 2022-07-02T02:20:14.292992 UTC
2022-07-02T03:34:31.292992 UTC, 2022-07-02T03:56:30.292992 UTC
2022-07-02T05:10:47.292992 UTC, 2022-07-02T05:32:45.292992 UTC
2022-07-02T06:47:03.292992 UTC, 2022-07-02T07:09:01.292992 UTC
2022-07-02T08:23:19.292992 UTC, 2022-07-02T08:45:17.292992 UTC
2022-07-02T09:59:35.292992 UTC, 2022-07-02T10:21:33.292992 UTC
2022-07-02T11:35:51.292992 UTC, 2022-07-02T11:57:48.292992 UTC
2022-07-02T13:12:07.292992 UTC, 2022-07-02T13:34:05.292992 UTC
2022-07-02T14:48:24.349440 UTC, 2022-07-02T15:10:21.349440 UTC
2022-07-02T16:24:40.349440 UTC, 2022-07-02T16:46:37.349440 UTC
2022-07-02T18:00:56.349440 UTC, 2022-07-02T18:22:53.349440 UTC
2022-07-02T19:37:12.349440 UTC, 2022-07-02T19:59:08.349440 UTC
2022-07-02T21:13:28.349440 UTC, 2022-07-02T21:35:24.349440 UTC
2022-07-02T22:49:45.349440 UTC, 2022-07-02T23:11:40.349440 UTC
2022-07-03T00:26:01.388224 UTC, 2022-07-03T00:47:56.388224 UTC
2022-07-03T02:02:17.388224 UTC, 2022-07-03T02:24:12.388224 UTC
2022-07-03T03:38:33.388224 UTC, 2022-07-03T04:00:28.388224 UTC
2022-07-03T05:14:49.388224 UTC, 2022-07-03T05:36:44.388224 UTC
2022-07-03T06:51:05.388224 UTC, 2022-07-03T07:12:59.388224 UTC
2022-07-03T08:27:21.388224 UTC, 2022-07-03T08:49:15.388224 UTC
2022-07-03T10:03:37.388224 UTC, 2022-07-03T10:25:31.388224 UTC
2022-07-03T11:39:53.388224 UTC, 2022-07-03T12:01:47.388224 UTC
2022-07-03T13:16:09.388224 UTC, 2022-07-03T13:38:03.388224 UTC
2022-07-03T14:52:26.402336 UTC, 2022-07-03T15:14:19.402336 UTC
2022-07-03T16:28:42.402336 UTC, 2022-07-03T16:50:35.402336 UTC
2022-07-03T18:04:58.402336 UTC, 2022-07-03T18:26:50.402336 UTC
2022-07-03T19:41:14.402336 UTC, 2022-07-03T20:03:06.402336 UTC
2022-07-03T21:17:30.402336 UTC, 2022-07-03T21:39:22.402336 UTC
2022-07-03T22:53:46.402336 UTC, 2022-07-03T23:15:38.402336 UTC
2022-07-04T00:30:02.390144 UTC, 2022-07-04T00:51:54.390144 UTC
2022-07-04T02:06:19.390144 UTC, 2022-07-04T02:28:10.390144 UTC
2022-07-04T03:42:35.390144 UTC, 2022-07-04T04:04:26.390144 UTC
2022-07-04T05:18:51.390144 UTC, 2022-07-04T05:40:42.390144 UTC
2022-07-04T06:55:06.365312 UTC, 2022-07-04T07:16:57.365312 UTC
2022-07-04T08:31:22.365312 UTC, 2022-07-04T08:53:13.365312 UTC
2022-07-04T10:07:39.365312 UTC, 2022-07-04T10:29:28.365312 UTC
2022-07-04T11:43:55.365312 UTC, 2022-07-04T12:05:44.365312 UTC
2022-07-04T13:20:11.365312 UTC, 2022-07-04T13:42:00.365312 UTC
2022-07-04T14:56:28.355872 UTC, 2022-07-04T15:18:17.355872 UTC
2022-07-04T16:32:44.355872 UTC, 2022-07-04T16:54:32.355872 UTC
2022-07-04T18:09:00.355872 UTC, 2022-07-04T18:30:48.355872 UTC
2022-07-04T19:45:16.355872 UTC, 2022-07-04T20:07:04.355872 UTC
